;symbol;priceChange;priceChangePercent;weightedAvgPrice;prevClosePrice;lastPrice;lastQty;bidPrice;bidQty;askPrice;askQty;openPrice;highPrice;lowPrice;volume;quoteVolume;openTime;closeTime;firstId;lastId;count;base;quot
324;SKYETH;0.00005000;1.587;0.00319388;0.00315000;0.00320000;0.13300000;0.00319000;24.00000000;0.00320000;362.68100000;0.00315000;0.00324000;0.00314000;13163.43100000;42.04241267;1578137231260;1578223631260;939946;940565;620;SKY;ETH
325;SKYBNB;0.00003000;0.098;0.03099378;0.03068000;0.03072000;500.40000000;0.03071000;49.00000000;0.03096000;4.00000000;0.03069000;0.03149000;0.03062000;4736.60000000;146.80514400;1578136950330;1578223350330;357705;358095;391;SKY;BNB
326;EOSUSDT;0.04230000;1.603;2.66124850;2.64010000;2.68150000;88.76000000;2.68030000;9.69000000;2.68130000;61.33000000;2.63920000;2.70670000;2.62320000;3710336.35000000;9874127.04373700;1578137294029;1578223694029;37102038;37126280;24243;EOS;USDT
327;EOSBNB;-0.00040000;-0.209;0.19217779;0.19160000;0.19120000;26.41000000;0.19090000;367.58000000;0.19130000;900.00000000;0.19160000;0.19500000;0.19030000;51167.86000000;9833.32640900;1578137290596;1578223690596;2317576;2318993;1418;EOS;BNB
328;CVCBTC;-0.00000009;-3.422;0.00000259;0.00000263;0.00000254;1524.00000000;0.00000254;87075.00000000;0.00000255;40.00000000;0.00000263;0.00000270;0.00000246;15601475.00000000;40.41950628;1578137248439;1578223648439;3783428;3788071;4644;CVC;BTC
329;CVCETH;-0.00000578;-3.982;0.00014150;0.00014463;0.00013936;1326.00000000;0.00013937;10975.00000000;0.00014023;753.00000000;0.00014514;0.00014749;0.00013747;836142.00000000;118.31142324;1578137248437;1578223648437;439883;440387;505;CVC;ETH
330;CVCBNB;0.00000000;0;0;0.00211200;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982533711;1576068933711;-1;-1;0;CVC;BNB
331;THETABTC;0.00000061;5.071;0.00001258;0.00001203;0.00001264;774.00000000;0.00001264;2131.00000000;0.00001266;6654.00000000;0.00001203;0.00001289;0.00001201;9157779.00000000;115.19283484;1578137159370;1578223559370;7787122;7794570;7449;THETA;BTC
332;THETAETH;0.00003341;5.050;0.00069292;0.00066182;0.00069502;11.00000000;0.00069358;621.00000000;0.00069824;891.00000000;0.00066161;0.00070741;0.00066085;335066.00000000;232.17407466;1578137297118;1578223697118;1437893;1438919;1027;THETA;ETH
333;THETABNB;0.00023100;3.573;0.00700515;0.00637700;0.00669700;1807.00000000;0.00668200;1219.00000000;0.00672000;2154.00000000;0.00646600;0.00832100;0.00642400;265612.00000000;1860.65069100;1578137300678;1578223700678;441704;442380;677;THETA;BNB
334;XRPBNB;-0.00016000;-1.145;0.01395425;0.01397000;0.01381000;26421.60000000;0.01381000;5169.90000000;0.01384000;2485.10000000;0.01397000;0.01410000;0.01381000;586534.50000000;8184.64626000;1578137301684;1578223701684;3072679;3074302;1624;XRP;BNB
335;TUSDUSDT;-0.00090000;-0.090;1.00117152;1.00120000;1.00030000;262.72000000;1.00010000;3342.47000000;1.00030000;53.54000000;1.00120000;1.00200000;0.99960000;1881834.32000000;1884038.93528600;1578137229467;1578223629467;8371410;8375346;3937;TUSD;USDT
336;IOTAUSDT;0.00480000;2.892;0.17067319;0.16650000;0.17080000;1367.18000000;0.17070000;3357.80000000;0.17090000;129.81000000;0.16600000;0.17450000;0.16600000;6980557.34000000;1191394.01155600;1578137292678;1578223692678;6609526;6616714;7189;IOTA;USDT
337;XLMUSDT;0.00011000;0.242;0.04560105;0.04537000;0.04549000;353.90000000;0.04549000;740.30000000;0.04550000;1094.20000000;0.04538000;0.04608000;0.04513000;22685315.40000000;1034474.27606100;1578137298716;1578223698716;12927250;12933746;6497;XLM;USDT
338;IOTXBTC;0.00000001;2.128;0.00000047;0.00000047;0.00000048;9434.00000000;0.00000047;2615598.00000000;0.00000048;2824288.00000000;0.00000047;0.00000049;0.00000046;31107649.00000000;14.71590644;1578137297940;1578223697940;4600253;4600945;693;IOTX;BTC
339;IOTXETH;0.00000045;1.750;0.00002594;0.00002581;0.00002617;800.00000000;0.00002616;168830.00000000;0.00002635;900.00000000;0.00002572;0.00002667;0.00002536;929103.00000000;24.10552142;1578137297863;1578223697863;1595125;1595505;381;IOTX;ETH
340;QKCBTC;-0.00000001;-2.564;0.00000038;0.00000039;0.00000038;81769.00000000;0.00000038;462248.00000000;0.00000039;10868596.00000000;0.00000039;0.00000039;0.00000037;46633244.00000000;17.73132087;1578137233643;1578223633643;9957016;9958072;1057;QKC;BTC
341;QKCETH;-0.00000029;-1.369;0.00002095;0.00002101;0.00002090;23539.00000000;0.00002084;23507.00000000;0.00002096;1196.00000000;0.00002119;0.00002128;0.00002077;2323381.00000000;48.67033097;1578137080340;1578223480340;1992129;1992419;291;QKC;ETH
342;AGIBTC;0.00000001;0.410;0.00000246;0.00000243;0.00000245;4392.00000000;0.00000244;19090.00000000;0.00000245;16215.00000000;0.00000244;0.00000252;0.00000238;8382648.00000000;20.60532626;1578137278921;1578223678921;4312196;4315413;3218;AGI;BTC
343;AGIETH;0.00000143;1.069;0.00013500;0.00013462;0.00013524;804.00000000;0.00013394;3145.00000000;0.00013524;3253.00000000;0.00013381;0.00013782;0.00013148;330272.00000000;44.58667710;1578137278887;1578223678887;1114826;1115094;269;AGI;ETH
344;AGIBNB;-0.00000500;-0.385;0.00132303;0.00129400;0.00129400;4585.00000000;0.00129200;1421.00000000;0.00129800;296.00000000;0.00129900;0.00133600;0.00127500;411518.00000000;544.45104800;1578136604418;1578223004418;169280;169481;202;AGI;BNB
345;NXSBTC;0.00000004;0.166;0.00002415;0.00002416;0.00002415;90.00000000;0.00002400;350.00000000;0.00002413;408.00000000;0.00002411;0.00002483;0.00002377;395942.00000000;9.56266784;1578137164262;1578223564262;2503636;2504616;981;NXS;BTC
346;NXSETH;0.00000400;0.304;0.00132846;0.00131700;0.00132100;451.44000000;0.00132200;313.94000000;0.00132900;241.68000000;0.00131700;0.00135700;0.00131300;8480.64000000;11.26618279;1578136989767;1578223389767;292948;293034;87;NXS;ETH
347;NXSBNB;0.00019000;1.497;0.01287387;0.01281000;0.01288000;1544.20000000;0.01273000;11.60000000;0.01288000;118.40000000;0.01269000;0.01316000;0.01268000;4936.40000000;63.55054800;1578137264494;1578223664494;105465;105529;65;NXS;BNB
348;ENJBNB;-0.00016000;-2.807;0.00559491;0.00568000;0.00554000;340.00000000;0.00554100;180.00000000;0.00555800;12000.00000000;0.00570000;0.00572200;0.00545000;207273.00000000;1159.67466400;1578137301296;1578223701296;627517;628089;573;ENJ;BNB
349;DATABTC;-0.00000005;-2.252;0.00000232;0.00000223;0.00000217;54770.00000000;0.00000216;467555.00000000;0.00000217;43705.00000000;0.00000222;0.00000254;0.00000213;446592838.00000000;1037.35540860;1578137299088;1578223699088;3354756;3398671;43916;DATA;BTC
350;DATAETH;-0.00000289;-2.374;0.00012693;0.00012240;0.00011887;2.00000000;0.00011873;6631.00000000;0.00011970;1253.00000000;0.00012176;0.00013877;0.00011663;11820387.00000000;1500.34343741;1578137271934;1578223671934;686874;693123;6250;DATA;ETH
351;ONTUSDT;0.00870000;1.650;0.53261487;0.52770000;0.53590000;100.00000000;0.53610000;929.90000000;0.53620000;1000.00000000;0.52720000;0.54710000;0.51840000;2520186.37000000;1342288.73056100;1578137293136;1578223693136;11632514;11638812;6299;ONT;USDT
352;TRXBNB;0.00000100;0.103;0.00097523;0.00097000;0.00097100;3126.00000000;0.00097100;114.00000000;0.00097200;575.00000000;0.00097000;0.00099000;0.00096800;20020291.00000000;19524.33245700;1578137295906;1578223695906;2635389;2644170;8782;TRX;BNB
353;TRXUSDT;0.00025000;1.870;0.01351297;0.01338000;0.01362000;29540.30000000;0.01361000;123864.30000000;0.01362000;374348.80000000;0.01337000;0.01387000;0.01323000;1424123698.50000000;19244142.20476000;1578137301245;1578223701245;22026323;22049146;22824;TRX;USDT
354;ETCUSDT;0.23820000;5.136;4.75886578;4.63420000;4.87590000;4.74000000;4.87630000;12.55000000;4.87860000;2.56000000;4.63770000;4.91870000;4.55580000;2257165.82000000;10741549.18675800;1578137298905;1578223698905;9377605;9416149;38545;ETC;USDT
355;ETCBNB;0.01090000;3.234;0.34270627;0.33470000;0.34790000;49.00000000;0.34720000;13.91000000;0.34910000;26.06000000;0.33700000;0.35460000;0.33350000;10012.03000000;3431.18543600;1578137282391;1578223682391;561884;563129;1246;ETC;BNB
356;ICXUSDT;0.00260000;2.291;0.11425577;0.11330000;0.11610000;31.82000000;0.11550000;1759.70000000;0.11610000;5889.89000000;0.11350000;0.11640000;0.11240000;1114364.66000000;127322.59564600;1578137301687;1578223701687;5587926;5588976;1051;ICX;USDT
357;SCBTC;0.00000000;0.000;0.00000018;0.00000018;0.00000018;37497.00000000;0.00000018;130590260.00000000;0.00000019;94335361.00000000;0.00000018;0.00000019;0.00000018;12150399.00000000;2.21106404;1578137258564;1578223658564;1792613;1792752;140;SC;BTC
358;SCETH;-0.00000002;-0.202;0.00000990;0.00000993;0.00000987;164129.00000000;0.00000988;164129.00000000;0.00000991;7324193.00000000;0.00000989;0.00000998;0.00000984;4163820.00000000;41.23292410;1578137211819;1578223611819;871854;872030;177;SC;ETH
359;SCBNB;-0.00000090;-0.935;0.00009592;0.00009580;0.00009540;183779.00000000;0.00009540;568303.00000000;0.00009630;84327.00000000;0.00009630;0.00009760;0.00009540;1526131.00000000;146.39055120;1578137168314;1578223568314;253599;253709;111;SC;BNB
360;NPXSBTC;0.00000000;0;0;0.00000003;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982534173;1576068934173;-1;-1;0;NPXS;BTC
361;NPXSETH;-0.00000003;-3.226;0.00000091;0.00000093;0.00000090;1019112.00000000;0.00000089;46827038.00000000;0.00000090;105599626.00000000;0.00000093;0.00000093;0.00000088;993388442.00000000;902.52101175;1578137299471;1578223699471;2877298;2878681;1384;NPXS;ETH
362;VENUSDT;0.00000000;0;0;0.00010000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982534185;1576068934185;-1;-1;0;VEN;USDT
363;KEYBTC;0.00000000;0.000;0.00000023;0.00000023;0.00000022;2732376.00000000;0.00000022;29950698.00000000;0.00000023;13690066.00000000;0.00000022;0.00000024;0.00000022;54217044.00000000;12.27924466;1578137236836;1578223636836;4516064;4516542;479;KEY;BTC
364;KEYETH;-0.00000038;-3.006;0.00001241;0.00001263;0.00001226;31846.00000000;0.00001223;196047.00000000;0.00001233;24777.00000000;0.00001264;0.00001273;0.00001220;5594555.00000000;69.44608982;1578136942496;1578223342496;1247920;1248313;394;KEY;ETH
365;NASBTC;0.00000020;0.405;0.00004935;0.00004920;0.00004960;60.72000000;0.00004940;796.80000000;0.00004970;3721.03000000;0.00004940;0.00004990;0.00004880;254455.41000000;12.55826569;1578137282960;1578223682960;3838954;3840138;1185;NAS;BTC
366;NASETH;0.00001900;0.700;0.00271703;0.00271500;0.00273400;1.04000000;0.00270500;989.21000000;0.00273600;198.78000000;0.00271500;0.00275200;0.00267400;15649.31000000;42.51972021;1578137279053;1578223679053;1223212;1223389;178;NAS;ETH
367;NASBNB;0.00004000;0.152;0.02632183;0.02603000;0.02632000;535.30000000;0.02610000;796.80000000;0.02644000;30.80000000;0.02628000;0.02660000;0.02613000;5799.70000000;152.65870800;1578137247689;1578223647689;206453;206497;45;NAS;BNB
368;MFTBTC;0.00000001;9.091;0.00000011;0.00000011;0.00000012;8950.00000000;0.00000011;271785784.00000000;0.00000012;113708705.00000000;0.00000011;0.00000012;0.00000011;12452440.00000000;1.40734807;1578137279319;1578223679319;3440981;3441074;94;MFT;BTC
369;MFTETH;0.00000006;0.949;0.00000633;0.00000627;0.00000638;9048.00000000;0.00000638;4703.00000000;0.00000639;61575.00000000;0.00000632;0.00000657;0.00000621;4596127.00000000;29.09533936;1578136650870;1578223050870;1474446;1474680;235;MFT;ETH
370;MFTBNB;0.00000020;0.326;0.00006170;0.00006060;0.00006150;20681.00000000;0.00006140;11945.00000000;0.00006180;32601.00000000;0.00006130;0.00006390;0.00006090;2265587.00000000;139.78940250;1578137294451;1578223694451;352914;353036;123;MFT;BNB
371;DENTBTC;0.00000000;0;0;0.00000004;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982534279;1576068934279;-1;-1;0;DENT;BTC
372;DENTETH;0.00000000;0.000;0.00000124;0.00000123;0.00000124;3740523.00000000;0.00000123;12197780.00000000;0.00000124;11262729.00000000;0.00000124;0.00000125;0.00000122;104730179.00000000;129.56414195;1578137273946;1578223673946;1230408;1230785;378;DENT;ETH
373;ARDRBTC;-0.00000007;-1.333;0.00000525;0.00000524;0.00000518;1341.00000000;0.00000518;1377.00000000;0.00000520;871.00000000;0.00000525;0.00000540;0.00000512;3541973.00000000;18.61086927;1578136683641;1578223083641;2004174;2006082;1909;ARDR;BTC
374;ARDRETH;-0.00000338;-1.168;0.00028617;0.00028792;0.00028600;32.00000000;0.00028404;1377.00000000;0.00028600;3478.00000000;0.00028938;0.00029534;0.00028129;110192.00000000;31.53326333;1578137284892;1578223684892;401478;401695;218;ARDR;ETH
375;ARDRBNB;0.00000000;0;0;0.00316800;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982534552;1576068934552;-1;-1;0;ARDR;BNB
376;NULSUSDT;0.00670000;2.935;0.23139607;0.22820000;0.23500000;211.73000000;0.23400000;113.82000000;0.23510000;500.00000000;0.22830000;0.23550000;0.22590000;203220.20000000;47024.35558900;1578137298953;1578223698953;2350509;2351304;796;NULS;USDT
377;HOTBTC;0.00000000;0.000;0.00000009;0.00000009;0.00000009;18265651.00000000;0.00000009;1765683114.00000000;0.00000010;823760261.00000000;0.00000009;0.00000010;0.00000009;217444655.00000000;20.51343511;1578137255468;1578223655468;2524504;2524977;474;HOT;BTC
378;HOTETH;0.00000004;0.800;0.00000507;0.00000500;0.00000504;98427.00000000;0.00000504;1034075.00000000;0.00000505;58500.00000000;0.00000500;0.00000530;0.00000492;286222041.00000000;1449.95880233;1578137225559;1578223625559;3743812;3747010;3199;HOT;ETH
379;VETBTC;0.00000002;2.740;0.00000076;0.00000073;0.00000075;10328647.00000000;0.00000074;39560046.00000000;0.00000075;8738576.00000000;0.00000073;0.00000078;0.00000073;394519250.00000000;299.15206650;1578137298609;1578223698609;5769704;5774899;5196;VET;BTC
380;VETETH;0.00000088;2.181;0.00004133;0.00004019;0.00004122;888.00000000;0.00004113;184673.00000000;0.00004127;145655.00000000;0.00004034;0.00004242;0.00004007;24567202.00000000;1015.43838622;1578137296152;1578223696152;2931617;2933510;1894;VET;ETH
381;VETUSDT;0.00019400;3.609;0.00557044;0.00537800;0.00556900;70649.00000000;0.00556900;5038.00000000;0.00557200;44581.00000000;0.00537500;0.00569900;0.00532600;635254708.00000000;3538647.03865300;1578137299313;1578223699313;7660609;7677366;16758;VET;USDT
382;VETBNB;0.00000460;1.178;0.00040356;0.00038960;0.00039500;22109.00000000;0.00039620;5038.00000000;0.00039730;7884.00000000;0.00039040;0.00041230;0.00038910;11573094.00000000;4670.38810990;1578137291716;1578223691716;1151661;1153093;1433;VET;BNB
383;DOCKBTC;-0.00000003;-2.970;0.00000100;0.00000102;0.00000098;104400.00000000;0.00000098;3502447.00000000;0.00000099;107811.00000000;0.00000101;0.00000102;0.00000098;51519073.00000000;51.54688310;1578137301646;1578223701646;5525230;5530281;5052;DOCK;BTC
384;DOCKETH;-0.00000088;-1.594;0.00005472;0.00005573;0.00005433;21225.00000000;0.00005421;3300.00000000;0.00005477;133180.00000000;0.00005521;0.00005599;0.00005379;649909.00000000;35.56562890;1578137293091;1578223693091;1011879;1012114;236;DOCK;ETH
385;POLYBTC;0.00000008;3.448;0.00000243;0.00000232;0.00000240;24949.00000000;0.00000240;23693.00000000;0.00000241;29373.00000000;0.00000232;0.00000256;0.00000232;23022607.00000000;55.85715991;1578137299701;1578223699701;3516009;3519463;3455;POLY;BTC
386;POLYBNB;0.00002600;2.085;0.00129453;0.00122600;0.00127300;2092.00000000;0.00126500;23692.00000000;0.00128600;2092.00000000;0.00124700;0.00135500;0.00124700;284415.00000000;368.18464900;1578137299773;1578223699773;196839;197062;224;POLY;BNB
387;PHXBTC;0.00000000;0;0;0.00000180;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982534772;1576068934772;-1;-1;0;PHX;BTC
388;PHXETH;0.00000000;0;0;0.00005617;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982534779;1576068934779;-1;-1;0;PHX;ETH
389;PHXBNB;0.00000000;0;0;0.00045600;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982534824;1576068934824;-1;-1;0;PHX;BNB
390;HCBTC;-0.00000150;-1.037;0.00014480;0.00014510;0.00014320;2.09000000;0.00014310;16.05000000;0.00014340;202.79000000;0.00014470;0.00014770;0.00014220;125350.83000000;18.15057039;1578137298130;1578223698130;4233201;4234869;1669;HC;BTC
391;HCETH;-0.00005800;-0.725;0.00794687;0.00803900;0.00793800;0.35000000;0.00783900;20.00000000;0.00793800;39.95000000;0.00799600;0.00808800;0.00778900;5019.93000000;39.89273526;1578137297270;1578223697270;948879;949137;259;HC;ETH
392;GOBTC;0.00000012;6.452;0.00000197;0.00000186;0.00000198;83997.00000000;0.00000198;363546.00000000;0.00000199;53442.00000000;0.00000186;0.00000208;0.00000184;70844554.00000000;139.72048849;1578137295993;1578223695993;3765072;3775423;10352;GO;BTC
393;GOBNB;0.00005680;5.689;0.00105912;0.00099830;0.00105520;105.00000000;0.00105000;864.00000000;0.00106690;4702.00000000;0.00099840;0.00110940;0.00099000;1467988.00000000;1554.77993010;1578137055566;1578223455566;253082;253834;753;GO;BNB
394;PAXBTC;0.00000000;0;0;0.00025175;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982535047;1576068935047;-1;-1;0;PAX;BTC
395;PAXBNB;0.00000000;0;0;0.20121000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982535062;1576068935062;-1;-1;0;PAX;BNB
396;PAXUSDT;-0.00170000;-0.170;1.00074249;1.00150000;0.99980000;287.93000000;0.99960000;2907.89000000;0.99990000;3645.34000000;1.00150000;1.00180000;0.99960000;3405564.24000000;3408092.84257900;1578137287460;1578223687460;8636474;8641115;4642;PAX;USDT
397;PAXETH;0.00000000;0;0;0.00888047;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982535069;1576068935069;-1;-1;0;PAX;ETH
398;RVNBTC;-0.00000001;-0.321;0.00000311;0.00000312;0.00000311;283185.00000000;0.00000310;624269.00000000;0.00000311;256840.00000000;0.00000312;0.00000316;0.00000308;54636827.00000000;169.92581713;1578137295903;1578223695903;11004807;11010259;5453;RVN;BTC
399;RVNBNB;-0.00000200;-0.121;0.00165987;0.00165000;0.00164800;522.00000000;0.00164400;522.00000000;0.00165000;4053.00000000;0.00165000;0.00168300;0.00164300;746292.00000000;1238.74944200;1578137229541;1578223629541;1084649;1085261;613;RVN;BNB
400;DCRBTC;0.00002400;1.015;0.00237208;0.00236400;0.00238900;1.25800000;0.00238800;88.63000000;0.00239300;9.76600000;0.00236500;0.00241000;0.00235100;4432.17500000;10.51349207;1578137162339;1578223562339;1686440;1687382;943;DCR;BTC
401;DCRBNB;0.01000000;0.794;1.27194314;1.25500000;1.27000000;2.48000000;1.26700000;0.83600000;1.27500000;2.48000000;1.26000000;1.29000000;1.25500000;211.67900000;269.24365100;1578136476705;1578222876705;135074;135238;165;DCR;BNB
402;USDCBNB;0.00000000;0;0;0.21755000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982535292;1576068935292;-1;-1;0;USDC;BNB
403;MITHBTC;-0.00000001;-1.010;0.00000098;0.00000099;0.00000098;9768.00000000;0.00000098;609094.00000000;0.00000099;59062.00000000;0.00000099;0.00000100;0.00000095;17088984.00000000;16.78687268;1578137242386;1578223642386;4074361;4075607;1247;MITH;BTC
404;MITHBNB;-0.00000800;-1.507;0.00052300;0.00052600;0.00052300;1793.00000000;0.00051900;9805.00000000;0.00053000;3825.00000000;0.00053100;0.00053300;0.00051700;292869.00000000;153.16986000;1578137043479;1578223443479;327525;327593;69;MITH;BNB
405;BCHABCBTC;0.00000000;0;0;0.02933000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982535385;1576068935385;-1;-1;0;BCHABC;BTC
406;BCHSVBTC;0.00000000;0;0;0.01117900;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982535430;1576068935430;-1;-1;0;BCHSV;BTC
407;BCHABCUSDT;0.00000000;0;0;220.08000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982535541;1576068935541;-1;-1;0;BCHABC;USDT
408;BCHSVUSDT;0.00000000;0;0;58.90000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982535550;1576068935550;-1;-1;0;BCHSV;USDT
409;BNBPAX;0.23170000;1.683;13.85139771;13.77320000;13.99640000;0.94000000;14.01080000;4.09000000;14.03330000;15.00000000;13.76470000;14.09500000;13.61730000;1541.69000000;21354.56133300;1578137273869;1578223673869;1198128;1198294;167;;
410;BTCPAX;113.80000000;1.556;7371.06098233;7314.06000000;7426.93000000;2.00000000;7424.59000000;0.02289700;7431.40000000;1.00000000;7313.13000000;7485.36000000;7259.24000000;591.88074700;4362789.08040655;1578137275246;1578223675246;7550260;7553644;3385;;
411;ETHPAX;2.02000000;1.519;135.67850585;133.45000000;135.00000000;1.22817000;135.02000000;1.25907000;135.15000000;20.00000000;132.98000000;137.11000000;132.35000000;6690.61147000;907772.16745870;1578137299919;1578223699919;2545084;2546692;1609;;
412;XRPPAX;0.00153000;0.796;0.19297800;0.19218000;0.19370000;500.30000000;0.19367000;73.10000000;0.19401000;5158.60000000;0.19217000;0.19545000;0.19110000;159060.60000000;30695.19583000;1578137278150;1578223678150;936303;936407;105;;
413;EOSPAX;0.02270000;0.861;2.63562583;2.63530000;2.65980000;249.00000000;2.67470000;560.78000000;2.68390000;63.34000000;2.63710000;2.69290000;2.62110000;10274.22000000;27078.99964000;1578137291787;1578223691787;829156;829204;49;;
414;XLMPAX;0.00005000;0.110;0.04546825;0.04579000;0.04547000;7571.90000000;0.04525000;17268.30000000;0.04561000;31447.10000000;0.04542000;0.04599000;0.04542000;64935.60000000;2952.50786100;1578137295851;1578223695851;417472;417489;18;;
415;RENBTC;-0.00000027;-5.389;0.00000479;0.00000500;0.00000474;1027.00000000;0.00000474;73774.00000000;0.00000475;1930.00000000;0.00000501;0.00000501;0.00000461;16004469.00000000;76.72286046;1578137044712;1578223444712;4738137;4745617;7481;REN;BTC
416;RENBNB;-0.00014200;-5.356;0.00255570;0.00265100;0.00250900;2598.00000000;0.00250500;36235.00000000;0.00252200;965.00000000;0.00265100;0.00267300;0.00247100;372576.00000000;952.19092200;1578137300096;1578223700096;412663;413098;436;REN;BNB
417;BNBTUSD;0.23900000;1.738;13.83210726;13.77770000;13.99110000;0.72000000;14.00860000;17.83000000;14.03410000;17.83000000;13.75210000;14.11210000;13.61980000;2503.11000000;34623.28600500;1578137262822;1578223662822;553614;553854;241;;
418;XRPTUSD;0.00109000;0.566;0.19288300;0.19203000;0.19362000;3747.10000000;0.19363000;558.90000000;0.19397000;46446.70000000;0.19253000;0.19537000;0.19099000;763808.70000000;147325.71653300;1578137294782;1578223694782;641390;641695;306;;
419;EOSTUSD;0.03870000;1.466;2.66700700;2.64020000;2.67890000;7.95000000;2.67450000;23.71000000;2.68400000;559.03000000;2.64020000;2.69670000;2.62150000;2646.34000000;7057.80729400;1578137227292;1578223627292;364610;364627;18;;
420;XLMTUSD;0.00024000;0.532;0.04572291;0.04550000;0.04534000;914.40000000;0.04541000;6079.00000000;0.04564000;7113.30000000;0.04510000;0.04600000;0.04510000;125868.40000000;5755.06994600;1578137295496;1578223695496;254077;254127;51;;
421;BNBUSDC;0.25050000;1.823;13.83358427;13.77910000;13.99400000;1.26000000;14.00840000;17.83000000;14.02050000;0.94000000;13.74350000;14.09520000;13.62100000;2555.08000000;35345.91449500;1578137262822;1578223662822;809148;809545;398;;
422;BTCUSDC;110.09000000;1.504;7389.70299695;7314.06000000;7428.16000000;0.04542600;7424.10000000;0.56014300;7428.48000000;0.56804400;7318.07000000;7490.06000000;7262.52000000;1151.29098200;8507698.42004886;1578137299408;1578223699408;7106590;7113339;6750;;
423;ETHUSDC;1.70000000;1.275;134.67817828;133.36000000;135.08000000;1.13300000;135.02000000;6.02950000;135.11000000;18.86700000;133.38000000;137.00000000;132.37000000;4644.89048000;625565.38814900;1578137253053;1578223653053;1471583;1473412;1830;;
424;XRPUSDC;0.00132000;0.686;0.19296483;0.19231000;0.19386000;1910.40000000;0.19363000;1549.30000000;0.19386000;1577.30000000;0.19254000;0.19558000;0.19060000;822923.20000000;158795.23247400;1578137278155;1578223678155;643451;643830;380;;
425;EOSUSDC;0.03260000;1.237;2.67330093;2.63970000;2.66810000;9.63000000;2.67500000;13.91000000;2.68140000;6.07000000;2.63550000;2.70100000;2.62140000;15044.62000000;40218.79668800;1578137295996;1578223695996;390392;390490;99;;
426;XLMUSDC;0.00010000;0.221;0.04554177;0.04564000;0.04545000;1000.00000000;0.04539000;1468.90000000;0.04557000;5468.70000000;0.04535000;0.04597000;0.04511000;85290.40000000;3884.27594600;1578137301467;1578223701467;279221;279308;88;;
427;USDCUSDT;-0.00110000;-0.110;1.00097919;1.00120000;1.00020000;37.67000000;1.00010000;80663.48000000;1.00040000;559.56000000;1.00130000;1.00200000;1.00000000;3492810.24000000;3496230.35288300;1578137169995;1578223569995;6336539;6344038;7500;USDC;USDT
428;ADATUSD;0.00047000;1.385;0.03422352;0.03393000;0.03440000;1425.40000000;0.03446000;7586.80000000;0.03456000;1696.90000000;0.03393000;0.03473000;0.03385000;910887.90000000;31173.79076700;1578137232146;1578223632146;384134;384254;121;;
429;TRXTUSD;0.00025000;1.873;0.01351401;0.01335000;0.01360000;18474.80000000;0.01359000;18835.60000000;0.01362000;2465.90000000;0.01335000;0.01385000;0.01322000;15255250.00000000;206159.53359600;1578137264595;1578223664595;586600;589503;2904;;
430;NEOTUSD;0.26500000;2.986;9.07584743;8.89100000;9.14000000;307.61900000;9.09000000;12.16200000;9.13900000;54.88100000;8.87500000;9.19000000;8.87500000;1009.72800000;9164.13727100;1578137260073;1578223660073;265393;265428;36;;
