date;symbol;quot;base;side;price;target;closed;id
2020-01-01 13:50:10+00:00;USDT_ENJ;USDT;ENJ;buy;0.07965;0.08084475;True;77482
2020-01-01 13:42:06+00:00;USDT_USDS;USDT;USDS;close;1.0151;1.5;False;69462
2020-01-01 13:42:06+00:00;USDT_USDS;USDT;USDS;close;1.0151;1.5;False;68446
2020-01-01 13:42:05+00:00;USDT_USDS;USDT;USDS;close;1.0151;1.5;False;67025
2020-01-01 13:42:04+00:00;USDT_USDS;USDT;USDS;close;1.0151;1.5;False;63656
2020-01-01 13:41:12+00:00;USDT_ENJ;USDT;ENJ;close;0.08020192;1.5;True;77300
2020-01-01 13:41:07+00:00;ETH_INS;ETH;INS;buy;0.001666;0.00169099;True;77479
2020-01-01 13:39:53+00:00;USDT_ARPA;USDT;ARPA;close;0.01062561;1.5;True;75976
2020-01-01 13:30:06+00:00;BTC_WPR;BTC;WPR;buy;8.4e-07;8.6e-07;True;77467
2020-01-01 13:27:52+00:00;ETH_WPR;ETH;WPR;close;4.629e-05;1.51;True;77347
2020-01-01 13:24:17+00:00;ETH_TNT;ETH;TNT;close;0.00035025;1.5;True;77336
2020-01-01 13:24:07+00:00;ETH_CDT;ETH;CDT;buy;5.444e-05;5.526e-05;True;77468
2020-01-01 13:22:12+00:00;USDT_ZIL;USDT;ZIL;buy;0.00452;0.0045878;True;77475
2020-01-01 13:20:43+00:00;ETH_REQ;ETH;REQ;close;9.098e-05;1.5;False;69266
2020-01-01 13:17:11+00:00;BTC_RCN;BTC;RCN;buy;6.43e-06;6.53e-06;True;77474
2020-01-01 13:14:12+00:00;ETH_LEND;ETH;LEND;buy;0.00012642;0.00012832;True;77473
2020-01-01 13:13:09+00:00;BNB_ANKR;BNB;ANKR;buy;0.0001074;0.00010902;True;77470
2020-01-01 13:09:20+00:00;ETH_LEND;ETH;LEND;close;0.00013325;1.5;True;77365
2020-01-01 13:03:39+00:00;USDT_DOGE;USDT;DOGE;buy;0.0020147;0.00204493;True;77469
2020-01-01 12:59:34+00:00;BTC_XZC;BTC;XZC;buy;0.0004224;0.00042874;False;77466
2020-01-01 12:57:39+00:00;ETH_CMT;ETH;CMT;close;8.469e-05;1.51;True;77314
2020-01-01 12:57:39+00:00;ETH_CMT;ETH;CMT;close;8.656e-05;1.51;True;76097
2020-01-01 12:57:35+00:00;BTC_SNT;BTC;SNT;buy;1.29e-06;1.31e-06;False;77465
2020-01-01 12:54:49+00:00;ETH_BAT;ETH;BAT;close;0.00143852;1.5;True;77179
2020-01-01 12:44:43+00:00;BTC_XZC;BTC;XZC;close;0.0004225;1.5;True;77221
2020-01-01 12:41:34+00:00;BTC_ATOM;BTC;ATOM;buy;0.0006048;0.00061388;True;77460
2020-01-01 12:37:34+00:00;BTC_TNT;BTC;TNT;buy;6.44e-06;6.54e-06;True;77459
2020-01-01 12:31:54+00:00;BTC_WPR;BTC;WPR;close;8.1e-07;2.53;True;76716
2020-01-01 12:27:36+00:00;BTC_BNT;BTC;BNT;buy;3.322e-05;3.372e-05;False;77458
2020-01-01 12:27:06+00:00;ETH_BCD;ETH;BCD;buy;0.00244;0.00247661;False;77457
2020-01-01 12:22:03+00:00;BTC_TNT;BTC;TNT;close;6.31e-06;1.61;True;77334
2020-01-01 12:21:36+00:00;BTC_ENG;BTC;ENG;buy;5.295e-05;5.375e-05;True;77456
2020-01-01 12:17:08+00:00;BTC_STORJ;BTC;STORJ;close;1.305e-05;1.56;True;77316
2020-01-01 12:17:05+00:00;BTC_POA;BTC;POA;buy;1.67e-06;1.7e-06;True;77455
2020-01-01 12:15:17+00:00;BTC_SNT;BTC;SNT;close;1.29e-06;1.57;True;77398
2020-01-01 12:15:17+00:00;BTC_SNT;BTC;SNT;close;1.25e-06;1.35;False;75362
2020-01-01 12:13:36+00:00;BTC_BLZ;BTC;BLZ;buy;2.22e-06;2.26e-06;True;77454
2020-01-01 12:08:48+00:00;BTC_REN;BTC;REN;close;4.39e-06;1.62;True;77332
2020-01-01 12:08:45+00:00;BTC_RCN;BTC;RCN;close;6.44e-06;1.59;True;77266
2020-01-01 12:07:58+00:00;BTC_QSP;BTC;QSP;close;1.35e-06;1.5;True;77240
2020-01-01 12:06:04+00:00;USDC_BNB;USDC;BNB;buy;13.7341;13.9401115;True;77452
2020-01-01 12:05:06+00:00;ETH_DOCK;ETH;DOCK;buy;5.977e-05;6.067e-05;True;77451
2020-01-01 12:04:06+00:00;USDT_COS;USDT;COS;buy;0.00953;0.00967296;False;77449
2020-01-01 12:00:19+00:00;BTC_OST;BTC;OST;close;1.4e-06;1.94;True;77036
2020-01-01 11:59:05+00:00;ETH_CVC;ETH;CVC;buy;0.00013843;0.00014051;True;77448
2020-01-01 11:57:05+00:00;BTC_DLT;BTC;DLT;buy;5.38e-06;5.47e-06;True;77447
2020-01-01 11:57:04+00:00;BTC_NULS;BTC;NULS;close;3.144e-05;1.52;True;77315
2020-01-01 11:52:05+00:00;BTC_DOCK;BTC;DOCK;buy;1.09e-06;1.11e-06;True;77446
2020-01-01 11:48:03+00:00;BTC_MATIC;BTC;MATIC;close;1.99e-06;1.98;True;76327
2020-01-01 11:47:06+00:00;BTC_LUN;BTC;LUN;close;0.00011308;1.51;True;76943
2020-01-01 11:43:09+00:00;BTC_LINK;BTC;LINK;close;0.00025038;1.5;True;77252
2020-01-01 11:43:08+00:00;BTC_LEND;BTC;LEND;close;2.41e-06;1.7;True;77364
2020-01-01 11:43:04+00:00;USDT_DUSK;USDT;DUSK;buy;0.0424;0.04303601;False;77439
2020-01-01 11:41:14+00:00;ETH_SYS;ETH;SYS;buy;0.00015438;0.0001567;True;77445
2020-01-01 11:37:39+00:00;BTC_IOST;BTC;IOST;close;6.7e-07;1.52;True;77285
2020-01-01 11:24:34+00:00;BTC_ENG;BTC;ENG;close;5.174e-05;1.5;True;77070
2020-01-01 11:24:33+00:00;BTC_EDO;BTC;EDO;close;2.688e-05;1.51;True;77350
2020-01-01 11:23:40+00:00;BTC_DOCK;BTC;DOCK;close;1.08e-06;1.61;True;77324
2020-01-01 11:23:39+00:00;BTC_DLT;BTC;DLT;close;5.4e-06;1.5;True;77251
2020-01-01 11:22:11+00:00;USDT_DOCK;USDT;DOCK;buy;0.007819;0.00793629;True;77443
2020-01-01 11:22:07+00:00;BTC_DUSK;BTC;DUSK;buy;5.88e-06;5.97e-06;False;77440
2020-01-01 11:18:36+00:00;BTC_CMT;BTC;CMT;close;1.53e-06;2.0;True;77063
2020-01-01 11:17:10+00:00;BTC_WAN;BTC;WAN;buy;2.412e-05;2.449e-05;True;77442
2020-01-01 11:10:19+00:00;BTC_BLZ;BTC;BLZ;close;2.23e-06;1.83;True;77287
2020-01-01 11:07:49+00:00;BTC_BAT;BTC;BAT;close;2.59e-05;1.53;True;77200
2020-01-01 11:07:35+00:00;BTC_BRD;BTC;BRD;buy;3.376e-05;3.427e-05;True;77438
2020-01-01 11:05:06+00:00;BTC_APPC;BTC;APPC;close;3.51e-06;1.74;True;77275
2020-01-01 11:01:41+00:00;BTC_TRX;BTC;TRX;buy;1.85e-06;1.88e-06;False;77437
2020-01-01 10:59:34+00:00;ETH_BTS;ETH;BTS;buy;0.00011614;0.00011789;True;77434
2020-01-01 10:53:31+00:00;BNB_VET;BNB;VET;close;0.00038983;1.5;True;77142
2020-01-01 10:51:32+00:00;BNB_TOMO;BNB;TOMO;close;0.03269;1.5;True;77375
2020-01-01 10:47:05+00:00;BTC_CELR;BTC;CELR;buy;5.1e-07;5.2e-07;False;77425
2020-01-01 10:40:52+00:00;BNB_MATIC;BNB;MATIC;close;0.00103793;1.5;True;76485
2020-01-01 10:32:48+00:00;BNB_CMT;BNB;CMT;close;0.000818;1.5;True;77303
2020-01-01 10:32:47+00:00;BNB_CELR;BNB;CELR;close;0.000265;1.5;True;77301
2020-01-01 10:32:08+00:00;BNB_CND;BNB;CND;buy;0.0004448;0.00045148;True;77429
2020-01-01 10:31:41+00:00;BNB_BLZ;BNB;BLZ;close;0.001165;1.5;True;77328
2020-01-01 10:30:08+00:00;BNB_ONG;BNB;ONG;buy;0.00709;0.00719636;True;77428
2020-01-01 10:17:05+00:00;BTC_SNM;BTC;SNM;buy;1.83e-06;1.86e-06;True;77424
2020-01-01 10:15:14+00:00;ETH_MTL;ETH;MTL;buy;0.001777;0.00180366;True;77426
2020-01-01 09:56:04+00:00;BTC_MDA;BTC;MDA;buy;6.733e-05;6.834e-05;True;77423
2020-01-01 09:52:05+00:00;BNB_WAVES;BNB;WAVES;buy;0.07505;0.07617576;True;77422
2020-01-01 09:47:04+00:00;USDT_ETC;USDT;ETC;buy;4.5192;4.586988;True;77421
2020-01-01 09:43:05+00:00;ETH_AMB;ETH;AMB;buy;0.00011004;0.0001117;True;77420
2020-01-01 09:36:05+00:00;BTC_BTS;BTC;BTS;buy;2.09e-06;2.13e-06;True;77419
2020-01-01 09:29:06+00:00;ETH_QSP;ETH;QSP;buy;7.449e-05;7.561e-05;False;77416
2020-01-01 09:27:41+00:00;USDT_PERL;USDT;PERL;close;0.0214;1.5;True;77331
2020-01-01 09:25:51+00:00;USDT_ARPA;USDT;ARPA;close;0.01068;1.5;True;77264
2020-01-01 09:25:50+00:00;USDT_ANKR;USDT;ANKR;close;0.001468;1.5;True;77255
2020-01-01 09:24:05+00:00;BTC_ONG;BTC;ONG;buy;1.313e-05;1.333e-05;True;77413
2020-01-01 09:11:04+00:00;BTC_QLC;BTC;QLC;buy;1.64e-06;1.67e-06;True;77410
2020-01-01 09:06:39+00:00;ETH_REQ;ETH;REQ;close;8.578e-05;1.5;True;77262
2020-01-01 09:05:34+00:00;BTC_XEM;BTC;XEM;buy;4.48e-06;4.55e-06;True;77408
2020-01-01 09:01:04+00:00;USDT_DENT;USDT;DENT;buy;0.0001619;0.00016433;True;77401
2020-01-01 08:59:35+00:00;ETH_MTL;ETH;MTL;close;0.001814;1.5;True;77044
2020-01-01 08:51:37+00:00;USDT_WAN;USDT;WAN;buy;0.1747;0.17732051;True;77402
2020-01-01 08:51:15+00:00;ETH_HOT;ETH;HOT;close;4.89e-06;1.66;True;77084
2020-01-01 08:43:48+00:00;ETH_CND;ETH;CND;close;4.731e-05;1.52;True;77274
2020-01-01 08:43:04+00:00;ETH_BTS;ETH;BTS;close;0.0001149;1.5;True;77215
2020-01-01 08:32:05+00:00;BTC_SNT;BTC;SNT;buy;1.27e-06;1.29e-06;True;77398
2020-01-01 08:30:41+00:00;BTC_XZC;BTC;XZC;close;0.00041135;1.5;False;74443
2020-01-01 08:27:07+00:00;BTC_CVC;BTC;CVC;buy;2.48e-06;2.52e-06;True;77399
2020-01-01 08:21:04+00:00;ETH_GTO;ETH;GTO;buy;6.69e-05;6.791e-05;True;77397
2020-01-01 08:20:23+00:00;BTC_XEM;BTC;XEM;close;4.48e-06;1.59;True;76127
2020-01-01 08:15:08+00:00;ETH_WAVES;ETH;WAVES;buy;0.007922;0.00804083;True;77395
2020-01-01 08:09:21+00:00;BTC_TRX;BTC;TRX;close;1.86e-06;1.64;True;76835
2020-01-01 08:07:58+00:00;BTC_TNT;BTC;TNT;close;6.12e-06;1.49;False;74656
2020-01-01 08:02:11+00:00;USDT_WAVES;USDT;WAVES;buy;1.028;1.04342001;True;77391
2020-01-01 08:02:08+00:00;BTC_QKC;BTC;QKC;buy;3.9e-07;4e-07;True;77390
2020-01-01 08:01:11+00:00;BTC_SNT;BTC;SNT;close;1.27e-06;1.6;True;77204
2020-01-01 08:00:37+00:00;BTC_SNM;BTC;SNM;close;1.77e-06;1.72;True;77289
2020-01-01 07:56:07+00:00;BTC_REQ;BTC;REQ;close;1.54e-06;1.41;True;77095
2020-01-01 07:56:07+00:00;USDT_BTT;USDT;BTT;buy;0.0002911;0.00029547;True;77388
2020-01-01 07:46:12+00:00;BTC_PERL;BTC;PERL;close;2.88e-06;1.61;True;76442
2020-01-01 07:37:02+00:00;BTC_MTH;BTC;MTH;close;1.41e-06;2.17;True;77312
2020-01-01 07:32:07+00:00;USDT_IOST;USDT;IOST;buy;0.004763;0.00483445;True;77386
2020-01-01 07:30:04+00:00;BTC_DCR;BTC;DCR;buy;0.002328;0.00236293;True;77380
2020-01-01 07:22:40+00:00;USDT_BEAM;USDT;BEAM;buy;0.5385;0.5465775;True;77385
2020-01-01 07:12:36+00:00;ETH_AGI;ETH;AGI;buy;0.00013191;0.00013389;True;77383
2020-01-01 07:10:38+00:00;BTC_WAVES;BTC;WAVES;buy;0.0001417;0.00014383;True;77382
2020-01-01 07:01:17+00:00;BTC_BTS;BTC;BTS;close;2.07e-06;1.97;True;77211
2020-01-01 07:01:16+00:00;BTC_BTS;BTC;BTS;close;2.08e-06;2.18;False;75103
2020-01-01 07:00:35+00:00;BTC_EOS;BTC;EOS;buy;0.0003629;0.00036835;False;77377
2020-01-01 06:57:55+00:00;BTC_BNT;BTC;BNT;close;3.683e-05;1.52;True;76553
2020-01-01 06:53:52+00:00;BTC_ATOM;BTC;ATOM;close;0.0005997;1.5;True;77150
2020-01-01 06:53:19+00:00;BTC_ARPA;BTC;ARPA;close;1.45e-06;1.5;True;77155
2020-01-01 06:53:04+00:00;BTC_HOT;BTC;HOT;buy;9e-08;1e-07;True;77374
2020-01-01 06:52:37+00:00;BNB_TOMO;BNB;TOMO;buy;0.03183;0.03230745;True;77375
2020-01-01 06:38:35+00:00;ETH_APPC;ETH;APPC;buy;0.0001919;0.00019478;True;77369
2020-01-01 06:32:05+00:00;ETH_LEND;ETH;LEND;buy;0.00012995;0.0001319;True;77365
2020-01-01 06:28:08+00:00;BTC_LEND;BTC;LEND;buy;2.35e-06;2.39e-06;True;77364
2020-01-01 06:25:04+00:00;BTC_LRC;BTC;LRC;buy;3.02e-06;3.07e-06;True;77359
2020-01-01 06:24:08+00:00;BNB_AE;BNB;AE;buy;0.00941;0.00955116;True;77361
2020-01-01 06:21:05+00:00;BNB_TROY;BNB;TROY;buy;0.0004876;0.00049492;True;77353
2020-01-01 06:19:14+00:00;BNB_COCOS;BNB;COCOS;close;4.206e-05;1.51;True;77154
2020-01-01 06:16:37+00:00;BNB_ATOM;BNB;ATOM;close;0.3131;1.5;True;77151
2020-01-01 06:09:30+00:00;BNB_SKY;BNB;SKY;buy;0.03046;0.03091691;True;77360
2020-01-01 05:51:10+00:00;BTC_BEAM;BTC;BEAM;buy;7.46e-05;7.572e-05;True;77357
2020-01-01 05:50:05+00:00;TUSD_LTC;TUSD;LTC;buy;41.69;42.31535;True;77339
2020-01-01 05:49:12+00:00;ETH_LOOM;ETH;LOOM;buy;0.00012088;0.0001227;True;77355
2020-01-01 05:40:39+00:00;ETH_EOS;ETH;EOS;buy;0.020085;0.02038628;False;77352
2020-01-01 05:37:40+00:00;ETH_XVG;ETH;XVG;buy;2.677e-05;2.718e-05;True;77351
2020-01-01 05:32:38+00:00;BTC_EDO;BTC;EDO;buy;2.646e-05;2.686e-05;True;77350
2020-01-01 05:31:39+00:00;ETH_NANO;ETH;NANO;buy;0.005093;0.0051694;True;77349
2020-01-01 05:30:39+00:00;ETH_RLC;ETH;RLC;buy;0.003144;0.00319116;True;77348
2020-01-01 05:24:04+00:00;USDT_PERL;USDT;PERL;buy;0.02107;0.02138605;True;77331
2020-01-01 05:23:42+00:00;ETH_WPR;ETH;WPR;buy;4.51e-05;4.578e-05;True;77347
2020-01-01 05:18:42+00:00;BTC_GTO;BTC;GTO;buy;1.2e-06;1.22e-06;True;77346
2020-01-01 05:18:12+00:00;USDT_RLC;USDT;RLC;buy;0.4084;0.414526;True;77344
2020-01-01 05:16:44+00:00;USDT_REN;USDT;REN;buy;0.03118;0.0316477;True;77345
2020-01-01 05:03:36+00:00;ETH_XRP;ETH;XRP;close;0.00149434;1.5;True;76907
2020-01-01 04:58:15+00:00;ETH_WTC;ETH;WTC;close;0.00272;1.5;True;77216
2020-01-01 04:57:55+00:00;ETH_WPR;ETH;WPR;close;4.409e-05;1.51;True;77047
2020-01-01 04:57:44+00:00;ETH_TNT;ETH;TNT;buy;0.00034486;0.00035004;True;77336
2020-01-01 04:55:11+00:00;BTC_REN;BTC;REN;buy;4.32e-06;4.39e-06;True;77332
2020-01-01 04:53:41+00:00;BTC_TNT;BTC;TNT;buy;6.21e-06;6.31e-06;True;77334
2020-01-01 04:52:41+00:00;BTC_WTC;BTC;WTC;buy;4.74e-05;4.812e-05;True;77333
2020-01-01 04:52:07+00:00;BNB_BLZ;BNB;BLZ;buy;0.001145;0.00116218;True;77328
2020-01-01 04:49:45+00:00;ETH_QKC;ETH;QKC;close;2.1e-05;1.51;True;76899
2020-01-01 04:49:13+00:00;BTC_COCOS;BTC;COCOS;buy;9e-08;1e-07;False;77329
2020-01-01 04:49:07+00:00;BTC_STORJ;BTC;STORJ;buy;1.284e-05;1.304e-05;True;77316
2020-01-01 04:48:40+00:00;ETH_POE;ETH;POE;close;1.282e-05;1.51;True;77228
2020-01-01 04:43:40+00:00;ETH_MTH;ETH;MTH;close;8.01e-05;1.5;True;77234
2020-01-01 04:41:12+00:00;BTC_DOCK;BTC;DOCK;buy;1.1e-06;1.12e-06;True;77324
2020-01-01 04:41:09+00:00;BTC_XVG;BTC;XVG;buy;4.9e-07;5e-07;True;77323
2020-01-01 04:33:58+00:00;ETH_GTO;ETH;GTO;close;6.607e-05;1.52;True;76935
2020-01-01 04:33:39+00:00;ETH_GRS;ETH;GRS;close;0.00117184;1.5;True;76159
2020-01-01 04:33:09+00:00;ETH_ELF;ETH;ELF;buy;0.00038979;0.00039564;True;77319
2020-01-01 04:31:12+00:00;USDT_ATOM;USDT;ATOM;buy;4.302;4.36653;True;77320
2020-01-01 04:29:59+00:00;ETH_DOCK;ETH;DOCK;close;6.077e-05;1.5;False;73870
2020-01-01 04:24:07+00:00;BTC_CND;BTC;CND;buy;8.5e-07;8.7e-07;True;77313
2020-01-01 04:24:04+00:00;ETH_AST;ETH;AST;close;0.00014;1.5;True;77219
2020-01-01 04:21:18+00:00;ETH_DLT;ETH;DLT;buy;0.00029737;0.00030184;True;77318
2020-01-01 04:21:15+00:00;BTC_XRP;BTC;XRP;buy;2.685e-05;2.726e-05;False;77317
2020-01-01 04:21:04+00:00;BNB_CMT;BNB;CMT;buy;0.000791;0.00080287;True;77303
2020-01-01 04:20:07+00:00;BNB_CELR;BNB;CELR;buy;0.000261;0.00026492;True;77301
2020-01-01 04:19:17+00:00;BTC_NULS;BTC;NULS;buy;3.097e-05;3.144e-05;True;77315
2020-01-01 04:18:16+00:00;ETH_CMT;ETH;CMT;buy;8.339e-05;8.465e-05;True;77314
2020-01-01 04:13:00+00:00;BTC_XRP;BTC;XRP;close;2.685e-05;1.51;True;76108
2020-01-01 04:12:20+00:00;BTC_MTH;BTC;MTH;buy;1.38e-06;1.41e-06;True;77312
2020-01-01 04:03:15+00:00;USDT_HOT;USDT;HOT;buy;0.0006379;0.00064747;True;77304
2020-01-01 03:59:19+00:00;BNB_NANO;BNB;NANO;buy;0.04818;0.04890271;True;77310
2020-01-01 03:58:20+00:00;TUSD_BCH;TUSD;BCH;buy;205.13;208.20695;True;77309
2020-01-01 03:56:58+00:00;BTC_VIBE;BTC;VIBE;close;1.73e-06;1.76;True;77226
2020-01-01 03:55:50+00:00;BTC_VIA;BTC;VIA;close;2.574e-05;1.5;False;74654
2020-01-01 03:52:16+00:00;BTC_DGD;BTC;DGD;buy;0.00248;0.00251721;True;77306
2020-01-01 03:36:54+00:00;BTC_QKC;BTC;QKC;close;3.9e-07;1.11;True;76515
2020-01-01 03:33:56+00:00;BTC_POE;BTC;POE;close;2.2e-07;1.99;True;76343
2020-01-01 03:31:42+00:00;USDT_ENJ;USDT;ENJ;buy;0.08047;0.08167705;True;77300
2020-01-01 03:25:45+00:00;BTC_KMD;BTC;KMD;buy;6.93e-05;7.034e-05;True;77299
2020-01-01 03:25:41+00:00;BTC_ICX;BTC;ICX;buy;1.588e-05;1.612e-05;True;77298
2020-01-01 03:12:39+00:00;USDT_TROY;USDT;TROY;buy;0.0067388;0.00683989;True;77293
2020-01-01 03:03:29+00:00;BTC_GTO;BTC;GTO;close;1.2e-06;1.33;True;76052
2020-01-01 02:56:35+00:00;BTC_SNM;BTC;SNM;buy;1.74e-06;1.77e-06;True;77289
2020-01-01 02:53:45+00:00;BTC_DOCK;BTC;DOCK;close;1.08e-06;1.61;False;73830
2020-01-01 02:53:04+00:00;BTC_IOST;BTC;IOST;buy;6.6e-07;6.7e-07;True;77285
2020-01-01 02:46:08+00:00;BTC_BLZ;BTC;BLZ;buy;2.18e-06;2.22e-06;True;77287
2020-01-01 02:41:04+00:00;BTC_NANO;BTC;NANO;buy;9.11e-05;9.247e-05;True;77282
2020-01-01 02:37:57+00:00;BTC_AST;BTC;AST;close;2.41e-06;1.69;True;76392
2020-01-01 02:07:48+00:00;BNB_GTO;BNB;GTO;close;0.00065;1.5;True;77236
2020-01-01 02:00:51+00:00;BNB_ARPA;BNB;ARPA;close;0.000764;1.5;True;77223
2020-01-01 01:22:39+00:00;BTC_ALGO;BTC;ALGO;buy;3.015e-05;3.061e-05;True;77280
2020-01-01 01:21:39+00:00;BUSD_ETH;BUSD;ETH;buy;129.07;131.00605001;True;77279
2020-01-01 01:19:05+00:00;ETH_CND;ETH;CND;buy;4.741e-05;4.813e-05;True;77274
2020-01-01 01:08:07+00:00;BTC_APPC;BTC;APPC;buy;3.45e-06;3.51e-06;True;77275
2020-01-01 00:53:05+00:00;ETH_AION;ETH;AION;buy;0.000412;0.00041819;True;77270
2020-01-01 00:50:26+00:00;ETH_XVG;ETH;XVG;close;2.677e-05;1.52;True;77170
2020-01-01 00:49:05+00:00;USDT_ARPA;USDT;ARPA;buy;0.01052;0.01067781;True;77264
2020-01-01 00:47:07+00:00;BTC_RCN;BTC;RCN;buy;6.29e-06;6.39e-06;True;77266
2020-01-01 00:45:46+00:00;ETH_XEM;ETH;XEM;close;0.00024471;1.5;True;76794
2020-01-01 00:42:52+00:00;ETH_WABI;ETH;WABI;close;0.00101501;1.5;True;77183
2020-01-01 00:41:54+00:00;ETH_TRX;ETH;TRX;close;0.00010275;1.5;True;76982
2020-01-01 00:40:46+00:00;ETH_TNT;ETH;TNT;close;0.00033665;1.5;True;77171
2020-01-01 00:38:22+00:00;ETH_SNM;ETH;SNM;close;9.781e-05;1.5;False;69575
2020-01-01 00:37:12+00:00;ETH_RLC;ETH;RLC;close;0.003258;1.5;True;77213
2020-01-01 00:36:42+00:00;ETH_QSP;ETH;QSP;close;7.038e-05;1.5;True;76938
2020-01-01 00:36:27+00:00;ETH_QLC;ETH;QLC;close;8.98e-05;1.5;True;76679
2020-01-01 00:35:05+00:00;BTC_BCH;BTC;BCH;buy;0.028467;0.02889401;True;77263
2020-01-01 00:33:04+00:00;ETH_REQ;ETH;REQ;buy;8.451e-05;8.578e-05;True;77262
2020-01-01 00:20:48+00:00;ETH_HC;ETH;HC;close;0.008588;1.5;True;76887
2020-01-01 00:19:46+00:00;ETH_GNT;ETH;GNT;close;0.00022499;1.5;True;77085
2020-01-01 00:17:36+00:00;USDT_ICX;USDT;ICX;buy;0.1139;0.1156085;True;77259
2020-01-01 00:16:27+00:00;ETH_DOCK;ETH;DOCK;close;5.668e-05;1.51;False;75842
2020-01-01 00:12:36+00:00;BTC_RVN;BTC;RVN;buy;3.2e-06;3.25e-06;True;77257
2020-01-01 00:11:53+00:00;ETH_BLZ;ETH;BLZ;close;0.00012556;1.51;True;77177
2020-01-01 00:09:21+00:00;ETH_APPC;ETH;APPC;close;0.00019391;1.51;True;76896
2020-01-01 00:08:59+00:00;ETH_AION;ETH;AION;close;0.000413;1.5;True;77088
2020-01-01 00:08:05+00:00;ETH_SNT;ETH;SNT;buy;7.013e-05;7.119e-05;True;77249
2020-01-01 00:06:56+00:00;USDT_ANKR;USDT;ANKR;buy;0.001446;0.0014677;True;77255
2020-01-01 00:04:36+00:00;BTC_LINK;BTC;LINK;buy;0.00024663;0.00025033;True;77252
2020-01-01 00:02:37+00:00;BTC_DLT;BTC;DLT;buy;5.32e-06;5.4e-06;True;77251
2020-01-01 00:00:54+00:00;BTC_MTL;BTC;MTL;buy;3.196e-05;3.244e-05;True;77248
2020-01-01 00:00:51+00:00;BTC_FUN;BTC;FUN;buy;4.5e-07;4.6e-07;True;77247
2019-12-31 23:55:35+00:00;BTC_CTXC;BTC;CTXC;buy;8.64e-06;8.77e-06;True;77243
2019-12-31 23:49:05+00:00;BNB_QSP;BNB;QSP;buy;0.0007109;0.00072157;True;77239
2019-12-31 23:41:07+00:00;BTC_QSP;BTC;QSP;buy;1.33e-06;1.35e-06;True;77240
2019-12-31 23:38:28+00:00;BTC_TNT;BTC;TNT;close;6.08e-06;1.62;True;76369
2019-12-31 23:31:08+00:00;BTC_SNM;BTC;SNM;close;1.71e-06;1.81;True;77196
2019-12-31 23:31:07+00:00;BTC_SNM;BTC;SNM;close;1.74e-06;2.1;False;71877
2019-12-31 23:31:06+00:00;BTC_SNM;BTC;SNM;close;1.8e-06;1.69;False;70605
2019-12-31 23:28:34+00:00;BNB_GTO;BNB;GTO;buy;0.00064;0.00064961;True;77236
2019-12-31 23:26:37+00:00;BTC_RLC;BTC;RLC;close;5.953e-05;1.51;True;77217
2019-12-31 23:24:21+00:00;BTC_QSP;BTC;QSP;close;1.26e-06;1.34;True;76693
2019-12-31 23:20:18+00:00;BTC_POA;BTC;POA;close;1.63e-06;1.88;True;77103
2019-12-31 23:07:31+00:00;BTC_MTH;BTC;MTH;close;1.33e-06;1.53;True;77195
2019-12-31 23:07:05+00:00;BTC_GNT;BTC;GNT;buy;4.05e-06;4.12e-06;True;77235
2019-12-31 23:04:30+00:00;BTC_MCO;BTC;MCO;close;0.000555;1.5;False;75109
2019-12-31 23:01:06+00:00;BTC_REP;BTC;REP;buy;0.001224;0.00124236;True;77233
2019-12-31 22:59:36+00:00;BTC_LEND;BTC;LEND;close;2.04e-06;2.17;True;77194
2019-12-31 22:57:06+00:00;ETH_MTH;ETH;MTH;buy;7.857e-05;7.975e-05;True;77234
2019-12-31 22:48:48+00:00;BTC_GO;BTC;GO;close;1.55e-06;1.97;True;77208
2019-12-31 22:48:47+00:00;BTC_GNT;BTC;GNT;close;4.04e-06;1.51;True;77178
2019-12-31 22:42:04+00:00;BTC_INS;BTC;INS;buy;3.023e-05;3.069e-05;True;77231
2019-12-31 22:38:27+00:00;BTC_DCR;BTC;DCR;close;0.002305;1.5;True;77015
2019-12-31 22:35:19+00:00;BTC_CND;BTC;CND;close;8.1e-07;2.53;True;76440
2019-12-31 22:35:18+00:00;BTC_CND;BTC;CND;close;8.2e-07;2.14;False;74943
2019-12-31 22:30:40+00:00;BTC_BRD;BTC;BRD;close;3.525e-05;1.51;True;76300
2019-12-31 22:30:05+00:00;ETH_POE;ETH;POE;buy;1.258e-05;1.277e-05;True;77228
2019-12-31 22:26:33+00:00;BTC_BLZ;BTC;BLZ;close;2.27e-06;1.79;True;77180
2019-12-31 22:21:20+00:00;BTC_APPC;BTC;APPC;close;3.62e-06;1.7;True;76924
2019-12-31 22:13:37+00:00;ETH_EDO;ETH;EDO;buy;0.001479;0.00150119;True;77229
2019-12-31 22:07:52+00:00;BNB_TOMO;BNB;TOMO;close;0.033;1.5;True;77218
2019-12-31 21:53:27+00:00;BNB_GO;BNB;GO;close;0.0008112;1.5;True;77141
2019-12-31 21:48:37+00:00;BTC_VIBE;BTC;VIBE;buy;1.7e-06;1.73e-06;True;77226
2019-12-31 21:48:01+00:00;BNB_BLZ;BNB;BLZ;close;0.0011906;1.5;True;76888
2019-12-31 21:27:23+00:00;BNB_ARPA;BNB;ARPA;buy;0.000748;0.00075922;True;77223
2019-12-31 21:08:15+00:00;ETH_WTC;ETH;WTC;buy;0.002663;0.00270295;True;77216
